tweet_id,created_at,text,user_id,klout_score 
609183277346390017,2015-06-12 02:19:46,@DanMcK14 a cut on his head vs a flu...,829935547,41
609188716809191424,2015-06-12 02:41:22,I have the worst cough,2200581820,42
609205541936726017,2015-06-12 03:48:14,Anyways anyways anyways anyways cough cough cough cough it's 2-2 right ?,399149463,45
609389491690831872,2015-06-12 15:59:11,The English language is complicated for no reason. The 'ough' spelling should have one pronunciation. Explain that to 'cough' &amp; 'dough' tho,352824202,22
609461665575342080,2015-06-12 20:45:58,Money Fever x Slim Thug,1526099658,42
609465305799237632,2015-06-12 21:00:26,B-R has fallen Apart defensively. They cough up 3 more unearned runs and have committed 6 errors. Mid 4th BC High leads 7-0 #Super8,590975410,49
609549514957918208,2015-06-13 02:35:03,"@FNC quit smoking man, your cough sounds terrible!!!!",3059386379,41
609565165672099840,2015-06-13 03:37:15,Fuck this sore throat tho...,431352165,34
609607268024238080,2015-06-13 06:24:33,"How Are You Feeling?: When Friday's are this nice - some of us tend to start to feel a little ill, *cough cough* -... http://t.co/sUeCyg4CQ8",70291924,46
609766756765163520,2015-06-13 16:58:18,"On the boston subway right now, and yes there is full reception. Cough toronto.",1428207738,27
609766932783480832,2015-06-13 16:59:00,"Feeling like I'm in the movie ""Fever Pitch""...but where's Jimmy Fallon?! #FenwayPark #boston [?][?] @... https://t.co/PUbCTPV8jk",21430390,37
609834571010543616,2015-06-13 21:27:46,@BobWCVB they just find new ways to cough up a game.,83651666,26
610203763186528258,2015-06-14 21:54:48,"""Cough up a lung. Where I'm from? Boston Son..""",314287703,36
610250398612496385,2015-06-15 01:00:07,Meh booking. Turning on @gameofthrones. Someone tell me when Owens V Cena is on. Cough @nathan_moreau @LovableBrendan @iAmNELLEZ_ @_Gambitx,1578870978,40
610269214973296641,2015-06-15 02:14:53,There's a fever... On the freeway... In the morning... In the morning... @ The Sinclair https://t.co/c3Wm6o6xZp,16139292,
610509942894624768,2015-06-15 18:11:27,"@WhiteWheatTweet we know nothing about what happened, that's all speculation. *cough*",20274404,65
610582042057814016,2015-06-15 22:57:57,"@eleftherialoll ""jungle fever""",2258287706,46
610627589087100929,2015-06-16 01:58:56,@SowaaSays fighting if u dont come thru with my cherry cough drops,223392101,38
610629939751178240,2015-06-16 02:08:17,@SowaaSays @ikecrosoft but for real bring me cough drops thanks,223392101,38
610652634119319552,2015-06-16 03:38:28,&gt;:( @SowaaSays never got my bagels or my cough drops.,223392101,38
610715846340706304,2015-06-16 07:49:38,@kerryann718 what were your symptoms?? Cause I have such a bad sore throat now,431352165,34
610741903701725184,2015-06-16 09:33:11,When your baby wakes up with a fever  Absolute worst thing is seeing your baby sick!!,889136130,32
610760231933607936,2015-06-16 10:46:01,I tell my mom I don't feel good and she freaks out lmao plot twist I have a 101 fever,1041075553,40
610832354337234944,2015-06-16 15:32:36,Ask yourself what happened to the Swine Flu &amp;Where the fuck did Ebola go? Why did the government go through ALL that trouble to DISTRACT us?,2892712019,41
611207102070161408,2015-06-17 16:21:43,Whenever I'm trying really hard not to cry I do this really bad fake cough and it's so awkward,1686200612,44
611212869598859264,2015-06-17 16:44:38,"If you're at the beach then you're a dam fool, its 60 degrees along the coast .. Cough cough @kstoneeee",332534588,48
611368166854369280,2015-06-18 03:01:44,Prob cause Swine Flu,241380012,40
611379000150237184,2015-06-18 03:44:47,This cough can go away any day now,30975954,38
611440147209457664,2015-06-18 07:47:45,@kerryann718 yeah my sore throat is gone might of just been a cold..weird cause I had like one white patch,431352165,35
611519111458344961,2015-06-18 13:01:32,"Starting my day with a headache, sore throat, and a DSM visit at work all day.",3248090831,28
611539888937279489,2015-06-18 14:24:06,"""Whenever I cough there's like a puddle that comes up"" ok shawn",2249314605,42
611545357235933184,2015-06-18 14:45:49,Losing my voice slowly but surely.. this cough needs to go,259091887,30
611582442084831232,2015-06-18 17:13:11,Golden Fever pizza from Cafe Sorelli in Woburn is outrageously good,122560076,56
611613487006138368,2015-06-18 19:16:33,Im not sure why I'm SO attracted to Spanish girls like its like i got the flu or some shit cause they're deadly,1485293262,40
611738285405306880,2015-06-19 03:32:27,@Brohan196 @dan_zybala116 cough cough berkshire hathaway,851744029,41
611942549419372544,2015-06-19 17:04:07,"Fever, Chorioamnionitis Maternal hypothyroidism Drugs (tocolytics, etc.) Fetal hypoxia Fetal anemia Fetal arrythmia",3130038929,40
611997327331590144,2015-06-19 20:41:47,Cough drop foams going for $150 sz 8.5 lmk,322444962,36
612034871846903809,2015-06-19 23:10:59,"My family used to say ""gogga"" to each other whenever someone would cough :/",708410082,31
612174740539748352,2015-06-20 08:26:46,@dashscramble fever,21553487,39
612252276581892096,2015-06-20 13:34:52,This fever is NO joke.  vs. [?][?][?][?] switching hourly.,43783312,28
612257790124498944,2015-06-20 13:56:47,"""I told mom to get cough syrup so you can make lean"" -my brother",44144902,41
612287892665303040,2015-06-20 15:56:24,"Sore throat, stuffy nose, sinus headache... so of course, I'm starting to watch How to get Away With Murder.",16504768,43
612295917060915200,2015-06-20 16:28:17,What's worse than being sick with a sore throat and runny nose then having cramps at the same time?!?!???? NOTHING PCE,242785830,34
612428185536495616,2015-06-21 01:13:52,"Need a Planet of The Apes rpg. There could be different races with different abilities/classes, take place on earth post simian flu outbreak",875700625,20
612806974485450752,2015-06-22 02:19:02,Cough. Cough,464202876,41
612823992433569793,2015-06-22 03:26:40,this sore throat is killing me.,2396719551,45
613066680693039105,2015-06-22 19:31:01,Don't gripe to me about your life problems. Everyone got they own battles B,579515379,37
613080217813393409,2015-06-22 20:24:49,@DruscillaLam Flu? Virus? Take it cool &amp; don't work too much!! And you had headache too!! Rest!!,91431494,45
613127502240841728,2015-06-22 23:32:42,I just want to kick you in your stomach til I see you cough up blood,258344240,36
613167505624973312,2015-06-23 02:11:40,When the boyfriend makes me tea because I have a sore throat  he's the best!,532648170,18
613176634980597761,2015-06-23 02:47:56,@TayMacccc @lau_clougherty @Aliiii424 @CommonWhiteGrl head gear* cough cough Ali cough cough,169595396,41
613228135329345536,2015-06-23 06:12:35,License plate lottery fever gripping state: Bay State drivers are already lining up for a chance to hit the... http://t.co/uxkEx6bEjY,70291924,46
613317920488337408,2015-06-23 12:09:21,When your bus seat mate shudders and moves upon hearing your cough ...,432603230,37
613326708666728448,2015-06-23 12:44:17,Sore throat,2845044903,16
613429828444946432,2015-06-23 19:34:02,When you get banned on Fb for posting nudity but all you really posted was a gripe about billboards on homeless shelters #hatersgonnahate,289230707,21
613524910950981632,2015-06-24 01:51:52,Esta gripe me tiene mal,124077088,19
613582560908722176,2015-06-24 05:40:56,@lil_waifu MAYBE ITS PNEUMONIA OR SOME CRAZY SHIT. REMEMBER IT ALL STARTS WITH FLU LIKE SYMPTOMS,612980573,29
613672213900853248,2015-06-24 11:37:11,as in some drugs are good when prescribed Tamiflu is the shit,285451178,24
613672361854922752,2015-06-24 11:37:47,is that tamiflu line made you laugh or smile I save the world and succeeded,285451178,24
613681626904592385,2015-06-24 12:14:36,"In my modest 5 hours of sleep last night, I managed to pull a nerve in my neck and develop a killer sore throat. #ManOfMystery",391717462,25
613810838240149504,2015-06-24 20:48:02,@iamBarronRoth COUGH COUGH @majidjordan,20211327,67
613837266444750848,2015-06-24 22:33:03,Goes to doctor to get cough checked out... leaves with an ear infection,772389008,21
613855524346572800,2015-06-24 23:45:36,@tweetsbyjpm Nice to see the roving cameraman actually working...as opposed to some (cough @bryguyboxing cough...) http://t.co/sRlOYPaKE6,983897966,20
613944252154953728,2015-06-25 05:38:10,@Dianelys_lefd ghost *cough*,1043733654,43
614170106319536129,2015-06-25 20:35:38,"@ClankyJohnson I prefer ""show me the fever into the fire, taking it higher and higher""",329037621,37
614186804040847360,2015-06-25 21:41:59,@Dwiz119 @BrianRotsu One day you'll reach me - oh. Flawliss. I see... Well... This is.. Awkward... ::cough::,33673518,41
614258589054672897,2015-06-26 02:27:14,"I am so hot, I need a fever reducer",855438732,31
614493310334410752,2015-06-26 17:59:56,@maura_lanza we should take it off *cough*,2294964860,42
614511798419648512,2015-06-26 19:13:24,Lol at people saying this is a sign of the apocolypse when theyre the same people denying the real sign. Cough *rising sea levels* cough,987381162,37
614722375163248640,2015-06-27 09:10:09,Southern fever: when you go to school passed the mason Dixon line (but you're Yankee AF) and just... https://t.co/N4b5XEVxwf,33379355,21
614752565004144640,2015-06-27 11:10:07,The doctor I had def just made a few guesses and sent me on my way. I'm still fighting a high fever,277721404,35
614946770892783616,2015-06-28 00:01:49,Hoping this fever breaks.,465876210,38
615021222359920640,2015-06-28 04:57:40,@HEELZiggler You're not the first person to lose a tooth in Boston. *cough* hockey fights since 1924 *cough*,277796292,50
615254070765453312,2015-06-28 20:22:55,Studio time flu time. What a rip roarin' good time.,420532045,23
615339575137976321,2015-06-29 02:02:41,Cough cough you kids want some Dead streams http://t.co/gqFkvCjrjS,392871867,40
615353224808275968,2015-06-29 02:56:56,I hope your kids get bird flu,270584688,33
615373686560944128,2015-06-29 04:18:14,My youngest brother is like the best baby fever cure. He's cute and I can love on him but he's not mine so I don't have to deal with him,155744825,51
615646890177093632,2015-06-29 22:23:51,"Sill dunno know what I gotta do to get my *cough*XBrick1*cough* repaired. I bought extended warranty at #XboxOne launch, it doesn't turn on",63514682,71
615658031234203648,2015-06-29 23:08:07,My throat is killing me and this fever just won't give me a break : I only just got over the flu.,444365106,41
615669546255544320,2015-06-29 23:53:53,"Fever fighting with @itsalltopnotch @ Gyu-Kaku Japanese BBQ   Boston, MA https://t.co/3qB2DeAbUR",69939246,53
615738310007365632,2015-06-30 04:27:07,@dashscramble fever,21553487,40
615971015743643649,2015-06-30 19:51:48,@fauxGiroux ...Shit...it's like choosing between the Flu Explosive Diarreha and Rosie O'Donnells tampon...you don't win.,1026501114,43
615993807583244288,2015-06-30 21:22:22,I have crazy baby fever,3252252822,41
615997042587009024,2015-06-30 21:35:14,@crysssss__  I be having crazy baby fever too!! But boys are way easier,3252252822,41
616010399587155970,2015-06-30 22:28:18,Summer colds might be the worst thing. Can this fever be my excuse for ice cream? #bringmeJPLicks,37565491,61
616046876291387392,2015-07-01 00:53:15,I got a fever bitch!,432931991,27
616067367190171648,2015-07-01 02:14:40,I feel like @GloZell when I cough.,2318770178,37
616237104243318784,2015-07-01 13:29:09,Who wanna bring me some breakfast?! .......@frenchhh__  cough cough,2884994609,18
616322548347891712,2015-07-01 19:08:40,Hot outside I got a fever bitch....,950466966,47
616343289487302660,2015-07-01 20:31:05,"1-8/10,000 Same symptoms but pain more prolonged Often get tachycardia, fever, R subcostal tenderness, &amp; Murphy's sign Leukocytosis common",3130038929,41
616351606079160320,2015-07-01 21:04:08,"Abdominal pressure &amp; jaundice n Endoscopic u/s n Fever/chills, leukocytosis, n&amp;v n ERCP &amp; sphincterotomy with cholecystectomy",3130038929,41
616354053459734528,2015-07-01 21:13:52,cover your mouth when you cough...ya nasty,589204805,41
616407903260573697,2015-07-02 00:47:51,"@MattLambros yeah that's a vacation day ahead, cough cough haha",45766451,48
616414015145689088,2015-07-02 01:12:08,I got a fever bitch,167641192,36
616424076693897216,2015-07-02 01:52:07,"@jolimonstres @JimCarrey Your dad got ALS from a flu shot?..Im sorry about that, but thats not a certainty..its all but not likely..",114019105,28
616449558218940416,2015-07-02 03:33:22,@midnight Dr. Whooping Cough #ComicConAilments,116289919,16
616452777838018560,2015-07-02 03:46:10,@allisunshine2 @breeeex33 casual purple heart because crown*cough*,330156644,34
616571095743864832,2015-07-02 11:36:19,Symptoms &amp; Signs: -fever/chills -N &amp; V  -flank pain  -CVA tenderness,3130038929,41
616576822965309440,2015-07-02 11:59:04,"Symptoms &amp; Signs : -abdominal/flank pain often radiating to groin -gross hematuria, urgency, frequency -N&amp;V, diaphoresis, fever/chills",3130038929,41
616592444675751936,2015-07-02 13:01:09,"Pain may radiate to back, shoulders, or flanks Nausea, emesis, fever common",3130038929,41
616645661828771840,2015-07-02 16:32:37,"""what flavor is that cough drop""  ""it's like ice flavor""",743782855,23
616802367380586496,2015-07-03 02:55:18,I hate being sick. Every time I cough I cry a little,527853381,30
616834971156647936,2015-07-03 05:04:52,"#NothingMoreAmericanThan Measles, Polio, &amp; Whooping Cough. @midnight #ThanksUpperMiddleClassWhiteys",287190441,23
616950653366214656,2015-07-03 12:44:32,"if you're one of those dicks who stands still and doesn't walk on the moving walkway at the airport, then I hope you get bird flu",177824195,38
616979300412166149,2015-07-03 14:38:22,Too Sick to Sleep: The Cough Chronicles: Mega Mucus.,68058688,40
617027487445450752,2015-07-03 17:49:51,Its hot outside I got a fever bitch,415165872,30
617174002092474368,2015-07-04 03:32:03,@SoftandPretty_ you better get the fever for studying!,553597622,40
617458424985559041,2015-07-04 22:22:14,"Watching Drunk History with a box of tissues and a bacon cheeseburger, under the influence of cough medicine. Happy birthday America",342969937,27
617475752129392640,2015-07-04 23:31:06,Nice 2 c @HendricksGin blimp curiously floating over Back Bay (esp as I enjoy a one w/ cucumber &amp; fever tree) http://t.co/57274O1KEO,16698328,51
617558651822309376,2015-07-05 05:00:30,Worst fever,73747825,33
617735928237441024,2015-07-05 16:44:56,Did u kno my dad was in fever pitch he was sitting in our seats behind home plate when Varitek hit a grand slam to win game and was in movie,241363882,41
617930138337026048,2015-07-06 05:36:40,"@guy_destiny5 I'm your roommate, now cover your mouth when you cough. #nasty.",858926035,44
618072547364630528,2015-07-06 15:02:33,"Why stop at ""man flu""? Gender everything!  Broliosis Dudepression Guyabetes Malearia Ladprosy  #pleasestop",15248891,
618231254337605632,2015-07-07 01:33:11,Fascinating. Exciting. Scary. / RT @engadget: Gene-modded mosquitoes will fight Dengue Fever in (cont) http://t.co/rW5uYFhJUg,1663858620,30
618424371305185280,2015-07-07 14:20:34,I think I have the Flu,73747825,33
618499203212443648,2015-07-07 19:17:55,I woke up with a sore throat and now feel like I've been run over. Summer colds are the worst.,77364368,53
618590533921964033,2015-07-08 01:20:50,"Sitting here with a fever , sick",298596736,42
618614471183966208,2015-07-08 02:55:57,My fever is never gonna go down even with three Advil,298596736,42
618624767965401088,2015-07-08 03:36:52,I got a fever bitch hot outside I got a few fever bitch,2366419512,40
618783688768253952,2015-07-08 14:08:22,This humidity and my fever don't go nicely together,711047248,33
618884041975181312,2015-07-08 20:47:08,102 temp head ake sore throat and rashhhh hmmmmm times to head to the doctors,514614475,21
618906533137641472,2015-07-08 22:16:30,@NateFluharty wish you where here Flu !!!!,449211426,48
618955653479055360,2015-07-09 01:31:42,I have the worst fever right now,1651218367,42
618968032946319361,2015-07-09 02:20:53,- lmao our last convo was about the flu shotyou're too cool to talk to me now,1495798266,43
619102752229183489,2015-07-09 11:16:13,Plane (Cabin Fever) #ByeBoston @ JetBlue Terminal - Boston Logan International Airport https://t.co/SdwJr67J8o,1589684880,24
619180630601940992,2015-07-09 16:25:40,This flu was so bad I think I regenerated at the end,70577885,21
619190230646702080,2015-07-09 17:03:49,Baby fever like crazzzy something's gotta be in the water,243837489,28
619259025931284480,2015-07-09 21:37:11,@LOUDMATOME @CrucialDudes *cough* Boston *cough*,27367538,29
619363675384717312,2015-07-10 04:33:02,@TruDerp03 @Woofiss *cough* Southern hemisphere *cough* x3,2291812370,44
619525658650218496,2015-07-10 15:16:41,"@Dandeliondirtrd Oh yes, tick looks like it's been feasting. Watch for red rings around bite, fever &amp; joint pain. @UVMMedCenter",178669100,47
619576552519532544,2015-07-10 18:38:55,"@AdolfoGonzalez So Aldolfo, do you have Rocky Mountain Fever? Well whatever the case, GL getting better.",547365425,40
619647706949132288,2015-07-10 23:21:40,Kicking off my weekend by turning up...the thermometer with a 101.2 temp and badass sore throat  #downwiththesickness,21162090,60
619704242815807488,2015-07-11 03:06:19,when you have a fever of 103 for the past 2 days,2681387298,25
619721237896556544,2015-07-11 04:13:51,@whitebitchbella straight flu,67809920,41
619815962158727168,2015-07-11 10:30:15,I can't even deal with this sore throat rn,442338621,25
620048706881122304,2015-07-12 01:55:06,"I've been lying in bed for 48 hours battling a 103-degree fever, and Joe just asked if I wanted to go to the bar...",1163798329,41
620084304203399168,2015-07-12 04:16:33,Fever much,298596736,42
620133344043401216,2015-07-12 07:31:25,Waking up because of this fucking cough.,358562338,34
620254078027845633,2015-07-12 15:31:10,Don't worry bout me cause I'm the one that keep it hundred like a high fever,304575503,33
620416144738914304,2015-07-13 02:15:10,Literally cough feeling until it was made into a commercial https://t.co/QIUP1UQhn1,575036401,36
620435515557351426,2015-07-13 03:32:08,"@SaidyXo will do, we're going with sister to sister *cough* *cough* just saying",858926035,44
620436548190904320,2015-07-13 03:36:14,I have had this awful cough for literally a month so like ya(:(:,3041547730,41
620607434671923200,2015-07-13 14:55:17,My poor daughter has a fever and strep throat. So im staying home from work and she is all bundled up next to me,429573753,41
620629745592631296,2015-07-13 16:23:56,"I've got a fever [literally], and the only remedy was getting a hit on http://t.co/se1lHsCGad homepage #havingabeyday http://t.co/VtHP60aDjn",21162090,61
620633266463350785,2015-07-13 16:37:56,@Loso_YoungOG @PrettyFlackoXD you got that biever fever Lmfaoooo,536677093,34
620763117564362752,2015-07-14 01:13:55,NXT. I think I just had a fever dream.,316764666,45
620959697319927809,2015-07-14 14:15:03,"Head is throbbing, throat sore, mild fever, ears ache...wth",390802227,26
620965375912615936,2015-07-14 14:37:37,@BRatier cough cough I actually might next week we will see text me though!,312422292,41
620982106437632000,2015-07-14 15:44:06,I cant be around all boys they talk to much shit cough cough John &amp; Ant  #soaggy,1663990681,38
621007699300499456,2015-07-14 17:25:47,I hope your kid gets the bird flu,702247933,43
621102720695582720,2015-07-14 23:43:22,"At times u should feel congestion in the chest, flu like feeling . And your bone are getting brittle http://t.co/MH4ZxfHGmI",1247811386,41
621103718977642496,2015-07-14 23:47:20,"Flu like symptoms congestion in the chest, sleepy nest. Brittle bones   Chem - trail warning http://t.co/xuopF2vnlD",1247811386,41
621132759491289090,2015-07-15 01:42:44,i think i have cooking fever @liz44445 @caitlynalydon @alysa_lima,2946722376,26
621154945119748097,2015-07-15 03:10:54,Makes true give me some of his cough drops ends up stealing them all and taking the whole bag home [?][?],544716553,53
621155496276439040,2015-07-15 03:13:05,@realOBF I'm 34 and I do bro!  Johnny fever was my hero!,25734001,19
621160652829249537,2015-07-15 03:33:34,#growinguphaitian lwil maskriti got you through everything from a little cough to getting ran over by a car.,246082521,40
621292429690302464,2015-07-15 12:17:12,I need to buy the gold fever sauce like yesturday.  #obsessed,360288776,25
621311989726490624,2015-07-15 13:34:56,@ true ur cough drops are shit my throat is killing me,544716553,53
621405761885880321,2015-07-15 19:47:33,@PixxoWolf *cough* FNAF *cough*,2291812370,45
621420207681196033,2015-07-15 20:44:57,I defintely got the swine flu,167641192,33
621509599489753088,2015-07-16 02:40:10,I lied I still love Bruce *cough* Caitlyn Jenner,192685801,34
621524468171673600,2015-07-16 03:39:15,I feel like I have had this awful cough for like 3 months now,3041547730,41
621528517956751360,2015-07-16 03:55:20,people who subtweet&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; *cough* *cough* @Julian_Mincey,3041547730,41
621774446630670336,2015-07-16 20:12:34,@CappyinBoston people in tall buildings (cough cough Ritz Carlton Towers) want to preserve their views and claim issues with shadows &amp; wind,201802412,43
621826307488411652,2015-07-16 23:38:39,But why did the stomach flu make me lacto,298596736,42
621884652685541376,2015-07-17 03:30:29,This cough just doesn't go away,635359696,26
622038414980988928,2015-07-17 13:41:29,"@nlaurent191 @ZachPharmD @PDRennert everyone used cy-flu for that, so why the emphasis on a dangerous chemotherapy like alemtuzumab?",509379972,46
622077701109776385,2015-07-17 16:17:36,this cough,3041547730,41
622145294134697985,2015-07-17 20:46:11,@peasonmefknhead cough cough,236257908,36
622230199845961728,2015-07-18 02:23:34,look at this image and tell me what seems out of place or odd *cough* look at shortstop *cough* http://t.co/KVDnBpNuc6,33813365,67
622320886608048128,2015-07-18 08:23:56,@MrSetcho @PixxoWolf *cough* Edging *cough*,2291812370,45
622494702001082368,2015-07-18 19:54:37,"""@advogads: Pode tomar remedio pra gripe depois de beber?"" Medico manda ingerir muito liquido",188488223,42
622499102413033472,2015-07-18 20:12:06,Fever-Sun WNBA game postponed because of airport delays: By DOUG FEINBERG AP Basketball Writer The Indiana Fever... http://t.co/7FmpIgZfd4,70291924,45
622499103742693376,2015-07-18 20:12:06,Bridgewater Boy With Flu-Like Symptoms Dies; Police Investigating:  Authorities are investigating after a... http://t.co/3qajSsyNjY,70291924,45
622547594774978560,2015-07-18 23:24:47,@ovo_suu Bahahahahahahahahahahahahahahahahahahahahahahahaha #cough #truth #lmao #FightOn,1674562280,49
622589494110363648,2015-07-19 02:11:17,@kingdomofwench worst is when you cough hard enough to make the Diva cup leak,15209156,49
622607198036824064,2015-07-19 03:21:38,hot outside i got a fever bitch,240216949,32
622778610382843904,2015-07-19 14:42:46,"""@bostonnewsnow: Bridgewater Boy With Flu-Like Symptoms Dies; Police Investigating http://t.co/F0kGeiJbDD http://t.co/bJ5Yrn54dz"" Scary!",20867943,39
622936111103524864,2015-07-20 01:08:37,"Ronaldinho no Flu, nao apoio essa ideia!",134572417,20
622945133869330434,2015-07-20 01:44:28,@davet2012sfsc @ericfisher @bostbliz gottta give props to @davet2012sfsc. Hiked it under the weather.. 103.5 fever few hours after hike,239548305,32
622975346946609152,2015-07-20 03:44:31,Wiz Khalifa - Cabin Fever,1320643086,29
622983354179321856,2015-07-20 04:16:20,ITS WAY TOO HOT TO HAVE A FEVER RN,98941849,41
623015315706892288,2015-07-20 06:23:20,Walked into Fenway...felt like a scene from 'Fever Pitch'. @ Fenway Park https://t.co/f8mAfn4k8s,61236352,40
623188162618200064,2015-07-20 17:50:10,http://t.co/2dpxBEZkmt via #FAO Spread of bird flu,37329581,61
623259667150585856,2015-07-20 22:34:18,I find it weird when people take photos of other people at the gym *cough* @mohini_sharz *cough*,427576595,33
623260226427482113,2015-07-20 22:36:32,Slowdive fever really seems to be catching on! @slowdiveband #slowdive http://t.co/749JK5MlXY,200307515,22
623294334578860032,2015-07-21 00:52:04,"I gotta fever bitch, it's hot outside I gotta fever bitch",621359363,27
623454744422518784,2015-07-21 11:29:28,Six years ago today I got swine flu. Happy Tuesday,66237623,30
623476736953593856,2015-07-21 12:56:52,I got a fever bitch,286949556,41
623526561686376448,2015-07-21 16:14:51,Currently sitting in fenway watching fever pitch on the score board,195219719,34
623530623962083328,2015-07-21 16:31:00,@Courtnneeeeeey date... *cough cough*,3222858346,30
623618376867409920,2015-07-21 22:19:41,@JLAustin13 oh no! I had a weird flu a few weeks ago and couldn't have coffee for five days  I hope yours passes more swiftly.,3264291635,52
623674844882829314,2015-07-22 02:04:04,y'all can hit my snap if y'all want *cough*,1043733654,43
623692126879109120,2015-07-22 03:12:45,cabin fever.,866809194,41
623825631294394369,2015-07-22 12:03:15,@leschnosebest @TheVic @mysweetone_ wook flu is real,69139197,47
623830709665460224,2015-07-22 12:23:26,Why do I keep waking up with a sore throat,375627198,19
623846263822372864,2015-07-22 13:25:14,@JbMETdanica I've been having really severe coughing like even if i breathe a lot I can cough REALLY BAD,118527198,45
623984316490620928,2015-07-22 22:33:48,love letter to #DayQuil ~ thank you for turning me from a mucus sniffling fever blob into the diva princess I need to be to survive work,80578284,20
624090630357143552,2015-07-23 05:36:15,"""i have a slight fever... boiling with the rage of the police killing my people""",2747846257,40
624276953680486401,2015-07-23 17:56:38,"Not going to lie. We are loving @CBarrows' Twitter display (cough, the background shot). #SMSsummit http://t.co/wW8iTd4pOi",2598600180,53
624285777313329152,2015-07-23 18:31:42,I'm trying desperately to nap while the boys are at camp but these fever spikes and body aches are killing me :(,584742440,17
624339087198187520,2015-07-23 22:03:32,"@tameimpala cough, cough, download code with the vinyl, cough.",106540776,42
624346274595241984,2015-07-23 22:32:06,"@KFCBarstool listen Sandy got a fever, the only prescription is...more Campbell. http://t.co/hXxVZ9mSTY",34840664,28
624392876357742597,2015-07-24 01:37:17,Fever still going strong. Please let it break by morning :(,584742440,17
624398489024249856,2015-07-24 01:59:35,Late night smoothies to soothe this sore throat. http://t.co/ZxUEvlyngd,730019030,29
624433548477468672,2015-07-24 04:18:54,"Woke up with a sore throat, had a bloody nose around 10ish and puked at ihop. Pretty sure I'm dying",803368212,28
624804001503137792,2015-07-25 04:50:56,*business cough*. *taps foot* http://t.co/yOsWCKh7sM,858762769,28
625033573456867329,2015-07-25 20:03:11,At Fenway for the first time with @KatiePhernetton @MMPetitjean feeling like @jimmyfallon in our favorite movie Fever Pitch! #PlayBall,170094697,40
625177993246310404,2015-07-26 05:37:03,Baby fever,1663990681,36
625355838417444864,2015-07-26 17:23:45,"Baby fever be too real, but when the time comes",39113052,29
625512440550268928,2015-07-27 03:46:01,Cough drops to the rescue,383942423,22
625518205587582977,2015-07-27 04:08:56,Do u think Colin Farrell's had a sore throat after talking like that on True Detective for 6 months,15089443,57
625526650592206848,2015-07-27 04:42:29,#MTVHottest ONE DIRECTION THATS MY ANSWER!!! Like * cough * LOOK AT THAT* cough * http://t.co/TBqEIay8er,3039791866,36
625539344787443712,2015-07-27 05:32:56,everytime I cough I want to throw up,3041547730,42
625567193909043200,2015-07-27 07:23:36,"Took the NyQuil I found in the cabinet even though I don't have a cough because ""marked drowsiness may occur"". I'm certainly hoping so",40304199,28
625572479860375552,2015-07-27 07:44:36,"@LTKlaudius also I don't have a cough or anything, I was just literally looking for anything that'd make me sleep. Anything except whiskey",40304199,28
625659872814592001,2015-07-27 13:31:52,it's important to strategize your pause in cough drop consumption to be able to actually drink your coffee.,8294032,40
625684021771636736,2015-07-27 15:07:50,when you wake up with a stuffy nose and cough,2588425707,26
625695605378187264,2015-07-27 15:53:51,Dusty the Dog is ill. My Dad took him 2 vet. Fever &amp; infection.Not sure cause. Hope he's ok. I will be there asap. #BestFriend #bestdogever,15303257,48
625795943305191424,2015-07-27 22:32:34,Double ear infection and sore throat ....,64427914,19
625827906535747584,2015-07-28 00:39:34,Margo always sounding like she got the damn flu #LHHATL,3331483991,46
625872446495850496,2015-07-28 03:36:34,"Might just make myself some hot tea rn, this cough and sore throat needs to go away",2765107581,43
626029842098688000,2015-07-28 14:02:00,@datASHd0e *cough spoiled cough*,210080201,33
626092561820725248,2015-07-28 18:11:13,@Omandzo cough totaled mine cough,158205821,43
626111721913061376,2015-07-28 19:27:21,this cough is getting worse and worse each day,3041547730,41
626112341806030849,2015-07-28 19:29:49,This annoying cough I have needs to go,391174453,42
626175103278161920,2015-07-28 23:39:13,Sox fever,237918541,27
626200477458399236,2015-07-29 01:20:02,Fever Pitch will always be a top 5 for me,1703256528,22
626216239300521984,2015-07-29 02:22:40,if I cough one more time I'm gonna puke,2555296260,42
626402633654345728,2015-07-29 14:43:20,Yeaaah I definitely have a fever. Work is gonna be rough,2335928828,49
626554716995063808,2015-07-30 00:47:40,"Turns out Dr. McGillicuddy's menthol mint does not soothe a sore throat, but it does make my chest feel warm",7861422,42
626591609140957184,2015-07-30 03:14:15,@aaz_alex might as well cough up that 100 now..,866809194,41
626716939520446464,2015-07-30 11:32:16,"@UndeadRandy cough, cough. I feel a sick day coming on.",889843418,29
626779627655032833,2015-07-30 15:41:22,@ACRNekuroi flu-like,2335928828,49
626847952947048449,2015-07-30 20:12:52,tbh i dont care if someone is twice my age or even my uncles wife (cough cough) if theyre talking shit about my family i'll flame,2350658828,35
626947105593118720,2015-07-31 02:46:52,Have had a sore throat all day. I'm definitely coming down with something and I haven't had so much as a cold since 2010 at least? #aging,21266346,39
626975897501966336,2015-07-31 04:41:17,*cough* Future's* https://t.co/fSJDsgA77g,357932363,39
627085351870459904,2015-07-31 11:56:13,"Me to kid: ""Do you have Pacman fever?"" Kid looks alarmed, I explain ""fever."" Kid, smiling: ""Yeah, I kinda do a little.""",11658592,44
